nba,1408634303400099846,2021-06-26 03:52:43,b'The updated #NBAPlayoffs bracket following the @Bucks Game 2 win!\n\nSATURDAY on ESPN \xe2\xa4\xb5\xef\xb8\x8f\n9:00 PM ET: PHX@LAC (PHX lea\xe2\x80\xa6 https://t.co/t8Nfl9wYwj'
nba,1408630676270813184,2021-06-26 03:38:18,"b""RT @NBAFantasy: A STRONG 25-point, 9-rebound night from Giannis comfortably earns him the top spot on Friday's #NBAFantasy leaderboard! \xf0\x9f\x93\x8a h\xe2\x80\xa6"""
nba,1408623370011394048,2021-06-26 03:09:17,"b'Giannis Antetokounmpo (25 PTS, 9 REB, 6 AST) and the @Bucks even the #NBAECF presented by AT&amp;T! Game 3 is Sunday at\xe2\x80\xa6 https://t.co/joRtycmm16'"
nba,1408622473801785345,2021-06-26 03:05:43,b'LIVE: @ATLHawks/@Bucks #NBAECF presented by AT&amp;T Game 2 Postgame Presser. https://t.co/nAr3D3i5MJ'
nba,1408619511964635139,2021-06-26 02:53:57,"b'Giannis &amp; Jrue lift the @Bucks in Game 2! #ThatsGame #NBAPlayoffs\n\n@Giannis_An34: 25 PTS, 9 REB, 6 AST\xe2\x80\xa6 https://t.co/sBSFtKKSGM'"
nba,1408617608597942274,2021-06-26 02:46:23,b'Thanasis \xe2\x9c\x88\xef\xb8\x8f\nGiannis \xf0\x9f\x91\x8f\n\nLittle bro cheering on big bro.. #ThatsGame https://t.co/9NphYOyOpR'
nba,1408615996752076801,2021-06-26 02:39:59,b'Thanasis throws it down.. Giannis approves!\n\n\xf0\x9f\x93\xba: #NBAPlayoffs on TNT\n\xf0\x9f\x93\xb1\xf0\x9f\x92\xbb: #NBATwitterLive ISO-CAM on @NBAonTNT \n\nhttps://t.co/BMW7Yvh0pc'
nba,1408615322026926081,2021-06-26 02:37:18,b'6 minutes left in Game 2!\n\n\xf0\x9f\x93\xba: #NBAPlayoffs on TNT\n\xf0\x9f\x93\xb1\xf0\x9f\x92\xbb: #NBATwitterLive ISO-CAM on @NBAonTNT \n\nhttps://t.co/BMW7Yvh0pc'
nba,1408613646406762496,2021-06-26 02:30:38,"b'RT @NBAonTNT: #NBATwitterLive is underway \xf0\x9f\x8d\xbf\n \nFollow an iso-cam of Trae Young for the 2nd half of @ATLHawks vs. @Bucks with @TaylorRooks, @\xe2\x80\xa6'"
nba,1408611040104009728,2021-06-26 02:20:17,b'25 for Giannis. \n22 for Jrue. \n@Bucks in command through 3Q.\n\n\xf0\x9f\x93\xba: #NBAPlayoffs on TNT\n\xf0\x9f\x93\xb1\xf0\x9f\x92\xbb: #NBATwitterLive ISO-CAM on\xe2\x80\xa6 https://t.co/MCxwyQxYNT'
